宁浩 内地的彭浩翔  不过还差点 ,5,疯狂的石头
"作揖,再不作揖,我就把你微波了",4,疯狂的石头
每遍看都会开怀大笑的片子,5,疯狂的石头
闪光,5,疯狂的石头
"First watched 3 years ago,hilarious.  Watched again last night, funny but not as funny.  Its a movie meant to be watched once.",5,疯狂的石头
自认为是国产最棒的影片（宁浩那个有才！！）,5,疯狂的石头
虽然借鉴了两部盖里奇的电影，但这部中国人自己的黑色幽默电影还是给人惊喜，很好。,5,疯狂的石头
疯狂的石头,5,疯狂的石头
若没看过老烟枪，定会双手双脚投票,4,疯狂的石头
al请我在华星看的!,4,疯狂的石头
080410 180519 回看，仿若寓言,4,疯狂的石头
最后一段实在是高,5,疯狂的石头
抄得不错,5,疯狂的石头
我后来再看了该导演很久以前拍的王菲的MV，实在很难联系在同一个人身上,5,疯狂的石头
抄袭的胜利，山寨的胜利。,4,疯狂的石头
大陆多了一位拿的出手的导演,5,疯狂的石头
值得一看。,4,疯狂的石头
我顶你个肺,5,疯狂的石头
过了一百年终于把这个片给看了,4,疯狂的石头
不需要评价了吧，你看去吧,5,疯狂的石头
低成本小制作优秀电影的典型,4,疯狂的石头
"虽然抄袭,但难能可贵",4,疯狂的石头
黑色幽默.,5,疯狂的石头
好像看不懂北方冷笑话。。。,4,疯狂的石头
兜兜转转，结尾是亮点。,4,疯狂的石头
娱乐片就应该这样拍,4,疯狂的石头
看了好几遍。道哥……,4,疯狂的石头
别摸我啊混蛋 没看到我是BMW么...TvT,4,疯狂的石头
有点新意。,4,疯狂的石头
@MOMA。胶片，加一星吧，不过还是没有疯狂的赛车好,4,疯狂的石头
国产版两杆大烟枪。剧情设置合理不拖沓，笑点十足，有料。国产片翻拍的成功范例。,4,疯狂的石头
当年艺考考重大时初试影片分析的片子，内容写得完全不记得，只记得题目是《玩转黑色幽默》,5,疯狂的石头
低成本 黑色 国产 小作坊 ,4,疯狂的石头
看过落水狗和两杆大烟枪 就不觉得好了,4,疯狂的石头
就是好玩,5,疯狂的石头
中国版老烟枪 还是不错的,4,疯狂的石头
小制作 大电影,4,疯狂的石头
笑抽了！,4,疯狂的石头
黑色幽默能拍成这样不错了～～,5,疯狂的石头
一部电影就可以让你爱上一种风格和一座城市的，只有疯狂的石头,5,疯狂的石头
小市民的荣辱。,5,疯狂的石头
比想象中的优秀,4,疯狂的石头
但中间觉得有点拖沓 但不算大师 算是物超所值 搞笑 ,4,疯狂的石头
我觉得，这是巅峰了，巅峰一定是五颗星！,5,疯狂的石头
郭涛表演很到位.班尼路和香港大盗是最可爱的反派人物.,4,疯狂的石头
黄渤！黄渤！黄渤！你不是一个银在战斗！,5,疯狂的石头
对国产电影的支持,4,疯狂的石头
两杆大烟枪的小成本,4,疯狂的石头
还好，笑点多，但是有点浅,4,疯狂的石头
06.9.8,4,疯狂的石头
巧合太牛X了。,4,疯狂的石头
如果没有盖里奇，我一定会为这部电影拍手叫绝,4,疯狂的石头
导演真不错。,4,疯狂的石头
上海．新世界電影城．大大,4,疯狂的石头
有点小清新的黑色幽默。,4,疯狂的石头
完全复制了《两杆大烟枪》的喜剧元素，另外还有中国国情,4,疯狂的石头
感谢宁浩,4,疯狂的石头
现在再看，原来导演是在恶搞《暗战》阿。,4,疯狂的石头
